Country,Time_Interval,Diversity,Publications,ECI,GDP
Ireland,2008-2012,0.8309278255474934,22473.53043031423,1.296986,239195000000.0
Israel,2008-2012,0.7997321632522743,45062.06339576811,1.196704,235243600000.0
Italy,2008-2012,0.8356430068133791,201019.89938942672,1.33412,2220638000000.0
Ivory Coast,2008-2012,0.5280279367656204,624.3843369542532,,
Jamaica,2008-2012,0.5761818922467744,705.542907629876,-0.2101022,13644052067.4
Japan,2008-2012,0.6321533534400967,330016.5872436889,2.2347580000000002,5666012000000.0
Jordan,2008-2012,0.7427832115478767,3911.0753384599943,0.1876816,26769102527.2
Kazakhstan,2008-2012,0.4838162344103409,962.6327610490237,-0.583913,159484800000.0
Kenya,2008-2012,0.4706829254641199,2637.850824759146,-0.5353872,41056588435.2
Kiribati,2008-2012,0.0714285714285714,0.0833333333333333,,160306377.8
Kuwait,2008-2012,0.7454630106222855,2454.2599333884514,-0.42904359999999997,139383000000.0
Kyrgyzstan,2008-2012,0.6249310580268591,166.77930078851918,,
Laos,2008-2012,0.4225649422597836,177.83251178159048,-0.9843202,
Latvia,2008-2012,0.6234313866571819,1702.516707813501,0.604462,28476026451.0
Lesotho,2008-2012,0.5379768533982309,53.43888888888885,,2189956350.2
Libya,2008-2012,0.5806496278828704,376.1711811135719,,68303045801.4
Liechtenstein,2008-2012,0.430325199333694,99.1450126262625,,5172867095.6
Lithuania,2008-2012,0.5311413202544255,8088.922907943849,0.6006038,41726871321.4
Luxembourg,2008-2012,0.730903080571919,1280.9284563724555,,55423059715.6
Macau,2008-2012,,,,
Macedonia,2008-2012,0.7294261450986963,765.9278835056404,-0.1256524,
Madagascar,2008-2012,0.4211780012178293,348.43549100806416,-0.9147104,10691105508.8
Malawi,2008-2012,0.3016157648573454,614.8026686770245,,6500856818.8
Malaysia,2008-2012,0.6851120519748638,23278.363127745997,0.7229922,260096800000.0
Maldives,2008-2012,0.3068101047384722,10.36691729323308,,2573127890.0
Mali,2008-2012,0.4068529967818283,245.15557552702288,,11223174835.0
Malta,2008-2012,0.6281252541876996,438.97154985812125,,8995065538.2
Marshall Islands,2008-2012,0.2842144506155798,6.910714285714283,,164856000.0
Mauritania,2008-2012,0.4654596119142212,33.47074405063531,-1.7847560000000002,5797079751.4
Mauritius,2008-2012,0.5303377717508065,224.6627850907261,,10461992541.2
Mexico,2008-2012,0.7470211632139157,37208.044304293915,1.0086518,1089883000000.0
Monaco,2008-2012,0.3870801834150891,142.00457519285888,,5825521479.8
Mongolia,2008-2012,0.5048968466606408,293.0585396631352,-1.1051614,8019823384.2
Montenegro,2008-2012,0.4174478649718713,359.4035881029792,,4294024530.6
Morocco,2008-2012,0.5232025963013153,4511.3689949055215,-0.5012492,95651526287.4
Mozambique,2008-2012,0.4434215109146925,253.1195141209507,-1.278942,13258889815.4
Namibia,2008-2012,0.4935725643937566,167.97664870776896,-0.49534079999999997,10803321782.8
Nauru,2008-2012,0.0714285714285714,0.5,,70182376.51333334
Nepal,2008-2012,0.4502164089718998,911.4730988233881,,15833633753.0
Netherlands,2008-2012,0.7337391651054415,107245.31343845648,1.0173384,881137400000.0
Netherlands-Antilles,2008-2012,0.4341069084064022,41.44682539682534,,
New Zealand,2008-2012,0.7117254355607987,25835.846755750368,0.1827372,149205000000.0
New-Caledonia,2008-2012,0.3087622769921546,294.1459539428575,,
Nicaragua,2008-2012,0.3482647623018017,131.72109123097462,-0.7479348,9172098498.8
Niger,2008-2012,0.424181116074014,156.98128119867226,,8071748924.0
Nigeria,2008-2012,0.6544194335213785,9373.501506295555,-2.195984,372397400000.0
Niue,2008-2012,,,,
North Korea,2008-2012,0.4799194175076871,74.69896166635291,,
Norway,2008-2012,0.7446031136838548,32816.061648028706,0.5790236,456997200000.0
Oman,2008-2012,0.6788794745595335,1200.5396697047915,-0.438523,62194902470.6
Pakistan,2008-2012,0.5256149086369928,18456.845662981763,-0.6448894000000001,190673600000.0
Palau,2008-2012,0.2439921549582645,10.353571428571422,,193827940.0
Palestine,2008-2012,0.0714285714285714,3.33333333333333,,
Panama,2008-2012,0.2982370809271367,549.0742222696905,0.5124874,31365744840.0
Papua New Guinea,2008-2012,0.505782336493263,190.07464793977917,,15364360741.6
Paraguay,2008-2012,0.4178443051559942,100.8364540649351,-0.5892666,28226908917.2
People's Republic of Congo,2008-2012,,,,
Peru,2008-2012,0.6323739674561137,1440.8770155624554,-0.6864544,150662800000.0
Philippines,2008-2012,0.5927955762789705,2485.4560805894475,0.2629038,212329200000.0
Poland,2008-2012,0.6647585434294738,81236.30782770044,1.0248336,496424200000.0
Portugal,2008-2012,0.8219549322880861,34172.080249777886,0.6686859999999999,240992400000.0
Qatar,2008-2012,0.760759440049865,887.7188912136334,-0.3233688,138559870329.6
Republic of Kosovo,2008-2012,0.1577697791008387,2.566666666666666,,
Republic of Serbia,2008-2012,0.7046065459838604,16513.540010548797,,
Reunion,2008-2012,0.4890151384928256,335.3063659056203,,
Romania,2008-2012,0.5743968801748205,26408.541861160396,0.7113278000000001,181856400000.0
Russia,2008-2012,0.4835641141248759,115695.4597916196,0.1478284,
Rwanda,2008-2012,0.4630015853981116,153.92723067460628,,6327863354.0
Saint-Vincent-et-les-Grenadines,2008-2012,0.1933774359631881,3.9602564102564095,,
Samoa,2008-2012,0.1584435415670858,2.033333333333333,,673015907.8
San Marino,2008-2012,0.3641507833753786,10.777380952380948,,1949862265.0
Sao Tome & Principe,2008-2012,0.147084512466349,3.3852564102564098,,
Saudi Arabia,2008-2012,0.5421889605994572,12832.212360047783,-0.19993640000000001,576863200000.0
Senegal,2008-2012,0.6144400489164046,707.534991852015,-0.8889166,17031099277.2
Senegambia,2008-2012,,,,
Serbia and Montenegro,2008-2012,,,,
Seychelles,2008-2012,0.312660779398815,38.16319444444439,,982117353.0799999
Sierra Leone,2008-2012,0.4191856637740775,52.00107323232317,,2856358848.2
Singapore,2008-2012,0.6815555023661483,31789.21054734946,1.610998,240402200000.0
Slovakia,2008-2012,0.7114744118674564,10014.652253338241,1.319008,
Slovenia,2008-2012,0.6923487059387201,12900.83998884886,1.417894,50435728202.6
Solomon Islands,2008-2012,0.363114095690343,21.685353535353514,,776750182.52
Somalia,2008-2012,0.2029423574986463,4.876623376623374,,
South Africa,2008-2012,0.692081833225362,30342.39060964612,0.0657454,354161400000.0
South Korea,2008-2012,0.6680335882245578,178176.97182898145,1.59047,
South Sudan,2008-2012,,,,13651674284.2
Spain,2008-2012,0.8693290160820575,176625.2416052214,0.9754234,1467022000000.0
Sri Lanka,2008-2012,0.6430053953490642,1474.3861260035249,-0.42610960000000003,54646588344.8
St-Lucia,2008-2012,0.2011025014408717,3.1809523809523794,,
Sudan,2008-2012,0.5613157733098052,729.4658343350334,-1.87302,55376460676.8
Suriname,2008-2012,0.3700036742301991,21.91491702741701,,4235810708.2
Swaziland,2008-2012,0.4488396589678046,92.39922854922845,,
Sweden,2008-2012,0.8087938496006077,66359.17788567462,1.8014379999999999,515326800000.0
Switzerland,2008-2012,0.8822797943221383,67120.7632847864,1.944884,609455400000.0
Syria,2008-2012,0.4667660360029997,862.2773605432966,-0.5514435,
Taiwan,2008-2012,0.6857039289078046,110835.6330586841,,
Tajikistan,2008-2012,0.4173628878852067,152.20180375180365,,5987755978.2
Tanzania,2008-2012,0.481289624095176,1275.7314645652639,-0.9886315999999999,32668904453.4
Thailand,2008-2012,0.6463813655247349,19597.30297644955,0.7377705999999999,336515000000.0
Togo,2008-2012,0.4079684208463684,130.89397729886844,-0.8226696,3570243771.4
Tonga,2008-2012,0.2374437963869911,5.83571428571428,,386501256.94
Trinidad and Tobago,2008-2012,0.6366292279608654,592.5727722454153,-0.6273251999999999,24079586496.8
Tunisia,2008-2012,0.5531136269425796,9644.534184565735,0.12815320000000002,44643438172.8
Turkey,2008-2012,0.767560637687057,103408.48778656403,0.4309112,777476800000.0
Turkmenistan,2008-2012,0.1551441682892694,25.119047619047613,-0.9171676,25293322179.6
Tuvalu,2008-2012,0.0714285714285714,0.0666666666666666,,33119679.912
Uganda,2008-2012,0.4578769254775136,1435.4643195143346,,24070331980.6
Ukraine,2008-2012,0.4059912359135289,18783.92408008983,0.5092852000000001,154376800000.0
United Arab Emirates,2008-2012,0.6870229416615101,3071.0328782582715,-0.026841200000000003,316813200000.0
United Arab Republic,2008-2012,,,,
United Kingdom,2008-2012,0.7169172495901986,341471.24660044344,1.579354,2634604000000.0
United States,2008-2012,0.8054050791955927,1482711.6891278673,1.512168,15178680000000.0
Uruguay,2008-2012,0.645219552802804,1957.3709094711667,0.0775026,40307687093.6
Uzbekistan,2008-2012,0.3472762300798864,1073.753223987352,-0.4747064,46012734719.6
Vanuatu,2008-2012,0.2778149857442334,29.271933621933588,,698536421.1600001
Vatican,2008-2012,0.1486603264078566,19.71045458805499,,
Venezuela,2008-2012,0.7372709763131362,4282.209906929751,-0.7612859999999999,
Vietnam,2008-2012,0.5317322401971617,3403.2349269033757,-0.2683006,122487260819.8
Western Sahara,2008-2012,,,,
Yemen,2008-2012,0.7076530416267764,318.590575944523,-1.354532,
Yugoslavia,2008-2012,,,,
Zambia,2008-2012,0.4056943378774662,376.42267172179766,-0.888028,20493467224.4
Zimbabwe,2008-2012,0.5749678737975419,596.9946893057538,-0.7688476000000001,11467984300.0
Afghanistan,2013-2017,0.3018844260728731,109.06328056290386,,20101493672.8
Albania,2013-2017,0.5439561917252896,456.757571456362,-0.7625567999999999,12454420354.0
Algeria,2013-2017,0.4207752571363006,9903.69879461798,-1.3228624,183393200000.0
Andorra,2013-2017,0.3950514967096902,16.981902537690004,,3030448530.0
Angola,2013-2017,0.4480152398145143,110.96427610471483,-1.24797,124372800000.0
Antarctica,2013-2017,0.0935538902362063,0.9761904761904749,,
Antigua & Barbuda,2013-2017,0.2667718267018107,6.440339732731034,,
Argentina,2013-2017,0.6610077988165224,32349.354560356038,0.01127140000000001,574664200000.0
Armenia,2013-2017,0.4001406410401904,1773.0451613540185,,11071582021.2
Australia,2013-2017,0.7162551128641321,206094.39572370946,-0.26668656,1386868000000.0
Austria,2013-2017,0.8410220341937777,42392.68498688392,1.6658339999999998,413485400000.0
Azerbaijan,2013-2017,0.3733316081816461,1439.080972968031,-1.0409644,56243235715.2
Bahamas,2013-2017,0.4763446574576726,69.9501899908876,,
Bahrain,2013-2017,0.684476419435935,437.52534019598335,,32945361702.2
Bangladesh,2013-2017,0.6291143060730587,4807.545987071722,-1.60732,197816000000.0
Barbados,2013-2017,0.5648714871953071,192.4880291287559,,4779300000.0
Belgium,2013-2017,0.8064524854794665,62678.387529838576,0.928436,499632200000.0
Belize,2013-2017,0.2903786829032856,31.834362317389317,,1715540000.0
Benin,2013-2017,0.4392506690120022,637.5599253091682,,12342651685.6
Bermuda,2013-2017,0.2535646227165971,66.67513779537532,,5573710000.0
Bhutan,2013-2017,0.5126219322546697,105.73403078122013,,2055248349.6
Bolivia,2013-2017,0.496252225831277,397.66595318556944,-1.109664,33621098697.4
Bosnia & Herzegovina,2013-2017,0.7152098773593303,1160.7928268995138,,
Botswana,2013-2017,0.6429709836458876,613.354119883177,-0.6825749999999999,15724992133.2
Brazil,2013-2017,0.6667699424218707,176705.29180087213,0.3667282,2117908000000.0
Brunei,2013-2017,0.7071729409180789,391.13265271006287,,
Bulgaria,2013-2017,0.5104518871713388,7142.8483128863445,0.3205112,55168077745.4
Burkina Faso,2013-2017,0.4253781181926305,630.2461075086741,,13242388192.6
Burma,2013-2017,0.5201273685721015,244.14451655072764,,
Burundi,2013-2017,0.4737874992470717,49.02515828088257,,2878747365.8
Byelarus,2013-2017,0.3851356436269795,2762.94993934952,,
Cambodia,2013-2017,0.4331716801287378,449.8537096991373,-1.1854098,18434900958.4
Cameroon,2013-2017,0.6324629808323685,2229.8592545019314,-0.8750902,33185690705.0
Canada,2013-2017,0.8046398585350931,228293.90490117643,0.8207416000000001,1676998000000.0
Cape Verde,2013-2017,0.4086895047079873,46.61354948972589,,
Central African Republic,2013-2017,0.4090054714743137,44.20778179699206,,1835910349.4
Chad,2013-2017,0.4967836811898978,43.17934599479969,,11588573875.6
Chile,2013-2017,0.6350668573419362,24481.31437598973,-0.17890093999999998,262066000000.0
China,2013-2017,0.5910205842843422,1242048.206693615,0.8294485999999999,10930282000000.0
Ciskei,2013-2017,,,,
Colombia,2013-2017,0.8150003292873944,11794.606901677698,-0.014996239999999994,330283800000.0
Comoros,2013-2017,0.3443429380939953,10.702813852813849,,1064423307.2
Congo,2013-2017,0.4716043740745942,605.3372265796781,,
Cook Islands,2013-2017,0.2174993064505048,5.788572055963355,,
Costa Rica,2013-2017,0.5711872382168863,1289.8245478350984,0.17145459999999998,54147740581.2
Crimea,2013-2017,0.084312763125703,0.2458133971291861,,
Croatia,2013-2017,0.6347578107744059,12225.94229532283,0.7214318,54429413568.2
Cuba,2013-2017,0.7137955317846845,1977.7235634118292,-0.32728650000000004,86631600000.0
Cyprus,2013-2017,0.648639149566054,3064.8700476979607,,22067536443.0
Czech Republic,2013-2017,0.7433884547476773,41628.67007455546,1.605756,203010800000.0
Czechoslovakia,2013-2017,,,,
Denmark,2013-2017,0.8017079109669445,52891.99873133152,1.1114852,328356800000.0
Djibouti,2013-2017,0.2996050281369403,20.734723127114417,,2408560533.4
Dominican Republic,2013-2017,0.512789634711039,136.4712562215782,-0.39597479999999996,71345919786.6
Ecuador,2013-2017,0.6402869846642255,1808.6781509406794,-1.0055656000000002,100075947200.0
Egypt,2013-2017,0.622776634463344,32771.24580012639,-0.374553,
El Salvador,2013-2017,0.4350796658596146,90.43113078202099,-0.3124044,23438666000.0
Equatorial Guinea,2013-2017,0.3272903919431547,9.009313725490191,,16068302130.4
Eritrea,2013-2017,0.4669997525551712,43.739842818471814,,
Estonia,2013-2017,0.592134954775381,5175.456919671595,0.8088434,25189859399.2
Ethiopia,2013-2017,0.4292086249222966,3497.9690136709282,-1.38461,64783436959.6
Fiji,2013-2017,0.4808899348148219,334.55135120744944,,4802652390.2
Finland,2013-2017,0.8341833150967763,39735.54785824595,1.6551259999999999,255190600000.0
France,2013-2017,0.8187338184473719,242570.71671609193,1.32227,2633580000000.0
French-Guiana,2013-2017,0.3739680183652959,189.70318706478378,,
French-Polynesia,2013-2017,0.3573014500287507,194.6186618551002,,
Gabon,2013-2017,0.5087664622110739,231.59082303899206,-1.2159366666666667,15827240152.0
Gambia,2013-2017,0.2959003861285735,165.6491562768206,,
Georgia,2013-2017,0.5188117480441667,1163.3029654863888,-0.23533042,16231036203.2
Germany,2013-2017,0.8910310465535114,359499.9599929973,1.98356,3621960000000.0
Gilbert & Ellice Islands,2013-2017,,,,
Greece,2013-2017,0.8476200653865074,35208.41844165781,-0.006590800000000008,214458600000.0
Grenada,2013-2017,0.3838826495103701,178.71882714461069,,987688370.28
Guadeloupe,2013-2017,0.585196465433953,335.64045058432276,,
Guatemala,2013-2017,0.3432222511834916,259.15658734596127,-0.5320998,62140240963.2
Guinea,2013-2017,0.2932588744203622,107.26305025921833,-1.591415,8977961909.2
Guinea-Bissau,2013-2017,0.2488382622494841,48.54752289993878,,1134431408.0
Guyana,2013-2017,0.4800583839784601,52.42167438342211,,3264355569.4
Haiti,2013-2017,0.3491223389663442,128.17807417403554,,8473064961.2
Hong-Kong,2013-2017,,,,
Hungary,2013-2017,0.8093972370878963,22169.97012382819,1.386622,133903200000.0
Iceland,2013-2017,0.6974469062681088,2511.1143548723403,,19257441772.4
India,2013-2017,0.5562683712303216,265389.4949745866,0.1557632,2189398000000.0
Indonesia,2013-2017,0.7018374427620618,4814.328407707536,-0.2620212,922338000000.0
Iran,2013-2017,0.5735013855919269,134908.93875214714,-0.4168253333333333,
Iraq,2013-2017,0.5321615714745658,3075.267177164182,,203427400000.0
Ireland,2013-2017,0.7840965043415072,24862.033374963634,1.334338,284940400000.0
Israel,2013-2017,0.7649916799394698,48908.995494777206,1.239762,314842200000.0
Italy,2013-2017,0.8616848879568686,236647.60162580686,1.159528,1994790000000.0
Ivory Coast,2013-2017,0.5601771052342799,575.8762022355694,,
Jamaica,2013-2017,0.5961778777590718,539.8300635049479,-0.44431260000000006,14246065034.0
Japan,2013-2017,0.6433629668082731,324398.77331201243,2.314578,4837002000000.0
Jordan,2013-2017,0.7284653095566458,4484.755111562831,-0.09121742,37668642253.4
Kazakhstan,2013-2017,0.5938071515176184,2351.293558489356,-0.34005477999999995,189304600000.0
Kenya,2013-2017,0.4969981589660872,3422.1741217015865,-0.6559868,65741257007.8
Kiribati,2013-2017,0.35632588159858,6.122385464776762,,180308064.24
Kuwait,2013-2017,0.7399856014348903,2398.922635061756,-0.343866,136297200000.0
Kyrgyzstan,2013-2017,0.5690573029911904,229.2176197628777,-0.3494443333333333,
Laos,2013-2017,0.4160349558648405,266.2378422626064,-1.2220833333333332,
Latvia,2013-2017,0.7121869844560202,2090.9121224198157,0.5683233999999999,29350504437.2
Lesotho,2013-2017,0.3865780670264034,67.95047920620205,,2372850369.0
Libya,2013-2017,0.650093574120649,417.968288536244,-1.116604,39713622197.2
Liechtenstein,2013-2017,0.2688020299961732,147.93247257805126,,6421484226.4
Lithuania,2013-2017,0.5854694518162282,7990.2442412703585,0.6563896,45426666764.0
Luxembourg,2013-2017,0.660890876326513,2394.8240091261027,,62092218314.0
Macau,2013-2017,0.1241230428362006,2.199999999999999,,
Macedonia,2013-2017,0.7259425599469803,1129.025858737824,-0.32142499999999996,
Madagascar,2013-2017,0.3922918297887069,409.562358008818,-1.214077,12258893820.4
Malawi,2013-2017,0.2997389379225976,822.1861004156326,-0.5584406666666667,5935247854.2
Malaysia,2013-2017,0.724993473718807,39057.81212582047,0.9088566,316581400000.0
Maldives,2013-2017,0.2414628608058329,24.504834054834035,,4043382842.6
Mali,2013-2017,0.4613300029537186,258.12348908715677,-1.0211856666666665,14021700953.6
Malta,2013-2017,0.6499128652201436,821.0477335819858,,11266194901.0
Marshall Islands,2013-2017,0.3953751910841939,3.8851300731096106,,194087180.0
Mauritania,2013-2017,0.5360995026193092,52.40150813948763,-0.8982680000000001,6627918763.0
Mauritius,2013-2017,0.6240909195901834,332.9465209336981,-0.6280406666666667,12423438074.0
Mexico,2013-2017,0.7287335544131509,49885.97342707782,1.0427094000000001,1199040000000.0
Monaco,2013-2017,0.4429789529438354,161.03514890127394,,6558305512.0
Mongolia,2013-2017,0.516131463804922,419.23256829375373,-1.1283448,11834149580.0
Montenegro,2013-2017,0.4949781148955219,701.1146797288801,,4469688281.2
Morocco,2013-2017,0.5454736239423016,5776.751696151342,-0.7930862000000001,106222600000.0
Mozambique,2013-2017,0.4951525027557372,421.7529205168477,-1.210134,15159491444.4
Namibia,2013-2017,0.5576368224760067,308.2692839233196,-0.355371,11809443057.0
Nauru,2013-2017,0.1832731409345249,2.104192546583849,,99919753.12
Nepal,2013-2017,0.4774453887847022,1496.2542116342654,,21410296788.6
Netherlands,2013-2017,0.7169851026595067,120974.13444673069,1.0965137999999999,830113600000.0
Netherlands-Antilles,2013-2017,0.5553326838001437,33.6999671644905,,
New Zealand,2013-2017,0.7010428740255292,29338.8300623245,0.26971,192575200000.0
New-Caledonia,2013-2017,0.3536079153167321,321.4332014696736,,
Nicaragua,2013-2017,0.381252792370379,132.17878560074274,-1.1904702,12538430067.6
Niger,2013-2017,0.4341324021621811,198.05994846082658,,10418089652.4
Nigeria,2013-2017,0.6876221554876302,8478.841946510018,-1.7386119999999998,471688600000.0
Niue,2013-2017,0.1503036623605022,0.5613354037267072,,
North Korea,2013-2017,0.334167062188183,165.11640720390702,,
Norway,2013-2017,0.7361206433299997,38788.8504640828,0.9574770000000001,434837600000.0
Oman,2013-2017,0.747632030175176,1780.9450134223405,-0.40964105999999995,72868452535.8
Pakistan,2013-2017,0.5664426294589873,30106.307075985293,-0.9238504000000001,265871600000.0
Palau,2013-2017,0.3333995773778023,25.572757315148607,,266671780.0
Palestine,2013-2017,0.689269082518877,213.18641371191575,,
Panama,2013-2017,0.3503988933036461,727.2938200400239,0.09487368,53947980000.0
Papua New Guinea,2013-2017,0.4688000143945942,208.9150463202362,-1.8831,21939465831.8
Paraguay,2013-2017,0.4783643036069794,196.80784954836517,-0.833604,38017820197.0
People's Republic of Congo,2013-2017,,,,
Peru,2013-2017,0.6632058505285692,2182.0122295707715,-0.7562306000000001,198934400000.0
Philippines,2013-2017,0.5819924039135039,3347.517180500986,0.3065382,306988200000.0
Poland,2013-2017,0.71459289372857,104368.95836305904,0.9911958000000001,509124400000.0
Portugal,2013-2017,0.8445352280649723,46695.82578429465,0.3410132,216584800000.0
Qatar,2013-2017,0.7646292120782919,3443.839767187291,0.10742099999999999,177070800000.0
Republic of Kosovo,2013-2017,0.5806007085989422,152.10164633162628,,
Republic of Serbia,2013-2017,0.7923213396565415,19704.675690988635,,
Reunion,2013-2017,0.4326109615816874,353.80285575803623,,
Romania,2013-2017,0.6479511738819603,29008.72018359298,0.686829,193731600000.0
Russia,2013-2017,0.4884333228631595,135491.33367080244,0.5236484,
Rwanda,2013-2017,0.4992378946817452,349.0254863362542,,8540091734.4
Saint-Vincent-et-les-Grenadines,2013-2017,0.3909576016836572,7.746825396825392,,
Samoa,2013-2017,0.3272791608226034,17.683707628763937,,789305832.22
San Marino,2013-2017,0.1968153833848405,25.81683654509739,,1553848058.0
Sao Tome & Principe,2013-2017,0.1811858628637642,4.372320411843183,,
Saudi Arabia,2013-2017,0.5901117798766893,31835.03673009649,0.3211112,698157800000.0
Senegal,2013-2017,0.5587666539933293,899.889626294222,-0.6133482,19314894199.2
Senegambia,2013-2017,,,,
Serbia and Montenegro,2013-2017,,,,
Seychelles,2013-2017,0.2568154793993107,64.3868682588203,,1399959813.8
Sierra Leone,2013-2017,0.3073805747174842,133.2875766036709,,4313719477.8
Singapore,2013-2017,0.7436343222101802,39621.096501780616,1.76799,318189200000.0
Slovakia,2013-2017,0.7366681818659088,11535.238412907445,1.285438,
Slovenia,2013-2017,0.6926812700338822,13187.7215427565,1.4302119999999998,46927192829.2
Solomon Islands,2013-2017,0.3805207856646946,34.86571008861256,,1199359283.0
Somalia,2013-2017,0.2161225180354506,18.167851120772905,,
South Africa,2013-2017,0.697798909663319,41630.64950571408,0.0920142,336253200000.0
South Korea,2013-2017,0.7467850765285671,237388.31410431303,1.7712499999999998,
South Sudan,2013-2017,0.2312123624395479,10.706959706959694,,14795494208.0
Spain,2013-2017,0.8378905189917055,203650.74964049523,0.7599962,1292782000000.0
Sri Lanka,2013-2017,0.6038582445164338,2088.336927728891,-0.7657993999999999,80821500267.2
St-Lucia,2013-2017,0.3832919037787718,12.879348798472767,,
Sudan,2013-2017,0.5658130395841956,830.0018173837651,-1.6695360000000001,58823606106.0
Suriname,2013-2017,0.516849841837725,57.18014751874169,,4302549921.6
Swaziland,2013-2017,0.5351765311572512,95.95245842800979,,
Sweden,2013-2017,0.7985485462433828,78520.09943190863,1.7985659999999999,546116800000.0
Switzerland,2013-2017,0.8917339069544014,79294.71958616356,2.13389,685755600000.0
Syria,2013-2017,0.5747361989052557,812.810991568312,-0.6892585,
Taiwan,2013-2017,0.7449132236034841,111272.347148062,,
Tajikistan,2013-2017,0.4195125409270387,168.92186499137705,-1.10517,7905232020.2
Tanzania,2013-2017,0.5000164875724247,1868.066523117475,-0.9655280000000002,49223713483.0
Thailand,2013-2017,0.6653187515986558,26025.716675429958,0.757057,419738600000.0
Togo,2013-2017,0.4815042172173556,143.786253777498,-0.567096,4476887508.6
Tonga,2013-2017,0.2619430772237665,7.858660611433481,,432263819.88
Trinidad and Tobago,2013-2017,0.6446532142485939,559.5033477499368,-0.1483736,24941364897.2
Tunisia,2013-2017,0.5583954862042018,13026.333340673258,-0.1112136,43732101887.4
Turkey,2013-2017,0.7920549049233506,123751.17112803672,0.22530160000000002,892192200000.0
Turkmenistan,2013-2017,0.1899076614049759,29.31071428571426,-1.3170866666666667,38525550877.2
Tuvalu,2013-2017,0.1438095513045919,1.893478260869565,,37491761.688
Uganda,2013-2017,0.4246921695999702,2095.5077527001436,-0.4252036666666667,30575648480.0
Ukraine,2013-2017,0.4040827282988848,15221.21230486021,0.478568,122677990616.8
United Arab Emirates,2013-2017,0.7415950295408982,5436.462607151243,-0.021802160000000004,378806200000.0
United Arab Republic,2013-2017,,,,
United Kingdom,2013-2017,0.6867167777317758,372297.67349102016,1.516558,2827784000000.0
United States,2013-2017,0.7888395850084652,1598332.98766858,1.618476,18143680000000.0
Uruguay,2013-2017,0.6880807336534898,2676.83133594011,-0.0149702,56051850291.4
Uzbekistan,2013-2017,0.3791935439028135,965.3647476462853,-0.8723426666666666,73688415789.8
Vanuatu,2013-2017,0.2679258357487395,41.86526547778055,,812161632.62
Vatican,2013-2017,0.1267016399640645,22.482015586752393,,
Venezuela,2013-2017,0.6385112152044428,2818.021522674441,-0.755115,
Vietnam,2013-2017,0.5302315754475637,8070.329816195897,-0.47226280000000004,195944800000.0
Western Sahara,2013-2017,0.0714285714285714,0.25,,
Yemen,2013-2017,0.6104324296821124,440.44894152424246,-0.99648375,
Yugoslavia,2013-2017,,,,
Zambia,2013-2017,0.4422479050810581,607.3145894828848,-0.475488,24652482200.2
Zimbabwe,2013-2017,0.5532881581989819,1009.9370071639783,-0.8217040000000001,20227848120.0
